5.192189088401001351e-01,-5.245827575363604112e-01
5.146998406879609300e-01,-1.682807685606331760e-01
7.152156883245784913e-01,-2.513439692002449877e-01
7.556927747567770970e-01,-5.748228097450780449e-01
5.107612575091625695e-01,3.361501669651284496e-01
3.146894193247585236e-01,-3.496619724742534574e-01
3.473788384973033327e-01,-7.271029017355763457e-01
5.751924643922458058e-01,8.343047893587887676e-02
3.224610606732760676e-01,6.127914584338700621e-03
